row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_min,NDVI_max,NDVI_mean,NDVI_count,Year,Location,Pedigree,Rep,Block,MOplot
11,18,2021_MOH2_ALL,494,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,494,"POLYGON ((556115.3031384177 4308981.016051906, 556114.7718325031 4308974.9432494715, 556113.2536328661 4308975.076076051, 556113.7849387805 4308981.148878484, 556115.3031384177 4308981.016051906))",0.18611522018909454,0.942754864692688,0.5692873990938602,23258,2021,MOH2,W10004_0886/PHK76,2,16,402
10,18,2021_MOH2_ALL,495,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,495,"POLYGON ((556117.053729542 4308980.923993134, 556116.5224238088 4308974.8511906825, 556115.0042241773 4308974.984017216, 556115.5355299091 4308981.056819668, 556117.053729542 4308980.923993134))",0.16306602954864502,0.946968674659729,0.5538622406471726,23255,2021,MOH2,W10004_0213/PHK76,2,13,403
9,18,2021_MOH2_ALL,496,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,496,"POLYGON ((556118.5273381739 4308980.7950678, 556117.9960324056 4308974.722265352, 556116.4778327737 4308974.855091894, 556117.0091385406 4308980.927894343, 556118.5273381739 4308980.7950678))",0.16306602954864502,0.9314579367637634,0.5326064627811102,23256,2021,MOH2,W10004_0950/PHK76,2,13,404
8,18,2021_MOH2_ALL,497,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,497,"POLYGON ((556120.222309991 4308980.601248621, 556119.6910043538 4308974.528446158, 556118.1728047067 4308974.661272669, 556118.7041103448 4308980.73407513, 556120.222309991 4308980.601248621))",0.17127209901809692,0.9359114170074463,0.5729109557748538,23256,2021,MOH2,W10004_1084/PHK76,2,16,405
7,18,2021_MOH2_ALL,498,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,498,"POLYGON ((556121.8253958075 4308980.384324125, 556121.2940902291 4308974.311521659, 556119.7758905633 4308974.444348148, 556120.3071961425 4308980.517150618, 556121.8253958075 4308980.384324125))",0.16487540304660797,0.9342430830001831,0.6277147732036894,23256,2021,MOH2,W10004_0701/PHK76,2,16,406
6,18,2021_MOH2_ALL,499,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,499,"POLYGON ((556123.4675182548 4308980.271205538, 556122.9362127729 4308974.198403061, 556121.4180131084 4308974.331229528, 556121.9493185913 4308980.404032005, 556123.4675182548 4308980.271205538))",0.2146586924791336,0.9424892663955688,0.658460302973708,23258,2021,MOH2,W10004_0227/PHK76,2,13,407
5,18,2021_MOH2_ALL,500,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,500,"POLYGON ((556125.1623186119 4308980.0618293015, 556124.6310132596 4308973.989026812, 556123.112813577 4308974.121853248, 556123.6441189302 4308980.194655737, 556125.1623186119 4308980.0618293015))",0.20807456970214844,0.9453654885292053,0.6456104825770769,23256,2021,MOH2,W10004_0801/PHK76,2,13,408
4,18,2021_MOH2_ALL,501,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,501,"POLYGON ((556126.6359272947 4308979.932904067, 556126.1046219084 4308973.860101583, 556124.5864222287 4308973.992928026, 556125.1177276149 4308980.065730511, 556126.6359272947 4308979.932904067))",0.1659143716096878,0.9280781149864197,0.6116112638802296,23257,2021,MOH2,B37/OH43,2,12,409
3,18,2021_MOH2_ALL,502,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,502,"POLYGON ((556128.0933719059 4308979.790415565, 556127.5620664707 4308973.717613084, 556126.0438667896 4308973.850439539, 556126.5751722234 4308979.92324202, 556128.0933719059 4308979.790415565))",0.1783287227153778,0.9247618913650513,0.6037818838817345,23257,2021,MOH2,W10004_0616/PHK76,2,12,410
2,18,2021_MOH2_ALL,503,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,503,"POLYGON ((556129.8926785862 4308979.755194177, 556129.3613733759 4308973.682391675, 556127.843173708 4308973.815218075, 556128.3744789191 4308979.888020579, 556129.8926785862 4308979.755194177))",0.2121335119009018,0.9178357124328613,0.5677735550670737,23258,2021,MOH2,W10004_0832/PHK76,2,12,411
1,18,2021_MOH2_ALL,504,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,504,"POLYGON ((556131.4533388284 4308979.57372075, 556130.9220336461 4308973.500918245, 556129.4038339682 4308973.6337446375, 556129.9351391491 4308979.706547142, 556131.4533388284 4308979.57372075))",0.17783185839653015,0.9323692321777344,0.5582410184468525,23256,2021,MOH2,W10004_0118/PHK76,2,12,412
1,19,2021_MOH2_ALL,505,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,505,"POLYGON ((556130.7266332123 4308973.547373588, 556130.1953278835 4308967.474571097, 556128.6771282197 4308967.607397526, 556129.2084335472 4308973.680200018, 556130.7266332123 4308973.547373588))",0.1920100301504135,0.9292083382606506,0.5292465665985809,23255,2021,MOH2,W10004_0203/PHK76,2,17,413
2,19,2021_MOH2_ALL,506,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,506,"POLYGON ((556129.1935698808 4308973.681500423, 556128.6622645421 4308967.608697931, 556127.1440648765 4308967.741524365, 556127.675370215 4308973.814326855, 556129.1935698808 4308973.681500423))",0.17434929311275482,0.9255875945091248,0.537871065195541,23256,2021,MOH2,W10004_0241/PHK76,2,17,414
3,19,2021_MOH2_ALL,507,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,507,"POLYGON ((556127.6331071866 4308973.753008478, 556126.8458805464 4308967.727053753, 556125.3352249643 4308967.964794463, 556126.1224515769 4308973.990749221, 556127.6331071866 4308973.753008478))",0.23354472219944,0.9330249428749084,0.6339873394972482,23257,2021,MOH2,W10004_0876/PHK76,2,16,415
4,19,2021_MOH2_ALL,508,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,508,"POLYGON ((556126.0055826805 4308973.960415522, 556125.474277226 4308967.887613042, 556123.9560775667 4308968.020439505, 556124.4873830231 4308974.093241985, 556126.0055826805 4308973.960415522))",0.18925724923610687,0.935577392578125,0.6048215290989509,23259,2021,MOH2,W10004_0691/PHK76,2,16,416
5,19,2021_MOH2_ALL,509,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,509,"POLYGON ((556124.2867809919 4308974.080242657, 556123.7554753806 4308968.007440192, 556122.237275725 4308968.140266693, 556122.7685813339 4308974.213069158, 556124.2867809919 4308974.080242657))",0.21504803001880646,0.9462310075759888,0.6374386472667168,23255,2021,MOH2,W10004_0988/PHK76,2,16,417
6,19,2021_MOH2_ALL,510,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,510,"POLYGON ((556122.6915423088 4308974.1748768985, 556122.1602366376 4308968.102074441, 556120.6420369738 4308968.234900956, 556121.1733426449 4308974.307703414, 556122.6915423088 4308974.1748768985))",0.20422619581222534,0.9423617720603943,0.6308358216224205,23260,2021,MOH2,W10004_0869/PHK76,2,16,418
7,19,2021_MOH2_ALL,511,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,511,"POLYGON ((556121.3557804651 4308974.239807468, 556120.4550622423 4308968.240458842, 556118.9492018062 4308968.524805457, 556119.84991999 4308974.524154129, 556121.3557804651 4308974.239807468))",0.2174910455942154,0.9361522793769836,0.6429446981016468,23257,2021,MOH2,W10004_0625/PHK76,2,17,419
8,19,2021_MOH2_ALL,512,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,512,"POLYGON ((556119.5966382842 4308974.490580679, 556119.0653325729 4308968.417778225, 556117.5471329197 4308968.550604751, 556118.0784386317 4308974.6234072065, 556119.5966382842 4308974.490580679))",0.20137463510036469,0.932200014591217,0.594454653569125,23255,2021,MOH2,W10004_0032/PHK76,2,17,420
9,19,2021_MOH2_ALL,513,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,513,"POLYGON ((556117.9423046068 4308974.635317377, 556117.4109987912 4308968.562514932, 556115.8927991439 4308968.695341486, 556116.4241049592 4308974.768143929, 556117.9423046068 4308974.635317377))",0.17968592047691345,0.9435380101203918,0.5758421691587479,23257,2021,MOH2,W10004_0119/PHK76,2,16,421
10,19,2021_MOH2_ALL,514,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,514,"POLYGON ((556116.4389686263 4308974.766843524, 556115.9076628234 4308968.694041079, 556114.3894631756 4308968.82686763, 556114.9207689804 4308974.899670074, 556116.4389686263 4308974.766843524))",0.1909841150045395,0.9387126564979553,0.5921508090977985,23257,2021,MOH2,PHW52/PHN82,2,16,422
11,19,2021_MOH2_ALL,515,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,515,"POLYGON ((556114.6140589794 4308974.865404333, 556114.0827529363 4308968.792601912, 556112.5645532878 4308968.925428523, 556113.0958593306 4308974.9982309425, 556114.6140589794 4308974.865404333))",0.17931205034255981,0.94410240650177,0.5627820350121464,23258,2021,MOH2,W10004_0132/PHK76,2,18,423
12,19,2021_MOH2_ALL,516,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,516,"POLYGON ((556113.1540135939 4308974.978165648, 556112.6227075951 4308968.9053632235, 556111.1045079404 4308969.038189819, 556111.63581394 4308975.110992244, 556113.1540135939 4308974.978165648))",0.2086702138185501,0.9336100220680237,0.5708521792763158,23256,2021,MOH2,W10004_0783/PHK76,2,18,424
13,19,2021_MOH2_ALL,517,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,517,"POLYGON ((556111.4733151289 4308975.170736074, 556110.9420090098 4308969.097933661, 556109.4238093706 4308969.230760291, 556109.9551154907 4308975.303562704, 556111.4733151289 4308975.170736074))",0.20473584532737732,0.9374619126319885,0.5953632301922994,23258,2021,MOH2,W10004_0474/PHK76,2,15,425
14,19,2021_MOH2_ALL,518,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,518,"POLYGON ((556109.9997064904 4308975.299661495, 556109.4684004054 4308969.226859078, 556107.9502007646 4308969.359685698, 556108.4815068515 4308975.432488114, 556109.9997064904 4308975.299661495))",0.20536471903324127,0.9342422485351562,0.594097875456891,23255,2021,MOH2,W10004_0820/PHK76,2,15,426
15,19,2021_MOH2_ALL,519,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,519,"POLYGON ((556108.360236498 4308975.443097855, 556107.82893032 4308969.370295448, 556106.3107306845 4308969.50312209, 556106.8420368622 4308975.5759245, 556108.360236498 4308975.443097855))",0.17605042457580566,0.952410876750946,0.5830847415720675,23256,2021,MOH2,W10004_0167/PHK76,2,18,427
16,19,2021_MOH2_ALL,520,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,520,"POLYGON ((556106.8420368622 4308975.5759245, 556106.3107306845 4308969.50312209, 556104.7925310489 4308969.635948734, 556105.3238372263 4308975.708751143, 556106.8420368622 4308975.5759245))",0.19078105688095093,0.9431205987930298,0.6048428463742099,23257,2021,MOH2,W10004_0649/PHK76,2,18,428
17,19,2021_MOH2_ALL,521,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,521,"POLYGON ((556105.3238372263 4308975.708751143, 556104.7925310489 4308969.635948734, 556103.2743314131 4308969.7687753765, 556103.8056375914 4308975.841577785, 556105.3238372263 4308975.708751143))",0.17720970511436462,0.9342530965805054,0.6141410701327672,23255,2021,MOH2,W10004_0888/PHK76,2,15,429
18,19,2021_MOH2_ALL,522,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,522,"POLYGON ((556103.7322008894 4308975.878552253, 556103.2008946579 4308969.80574985, 556101.6826950306 4308969.938576509, 556102.2140012617 4308976.011378913, 556103.7322008894 4308975.878552253))",0.17808997631072998,0.9333851337432861,0.5647254841492518,23256,2021,MOH2,B73/PHM49,2,15,430
19,19,2021_MOH2_ALL,523,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,523,"POLYGON ((556102.0279713516 4308975.966555, 556101.4966649739 4308969.893752612, 556099.9784653416 4308970.026579305, 556100.5097717191 4308976.0993816955, 556102.0279713516 4308975.966555))",0.17282402515411377,0.9492449760437012,0.6465190992749806,23258,2021,MOH2,W10004_1045/PHK76,2,19,431
20,19,2021_MOH2_ALL,524,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,524,"POLYGON ((556100.5840900551 4308976.0928796865, 556100.052783734 4308970.02007729, 556098.5345840988 4308970.152903969, 556099.0658904196 4308976.225706363, 556100.5840900551 4308976.0928796865))",0.1892865151166916,0.9587025046348572,0.6436902010320361,23255,2021,MOH2,W10004_0775/PHK76,2,19,432
21,19,2021_MOH2_ALL,525,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,525,"POLYGON ((556098.9045721228 4308976.285346937, 556098.3732656846 4308970.212544555, 556096.8550660639 4308970.345371266, 556097.386372504 4308976.418173649, 556098.9045721228 4308976.285346937))",0.18625392019748688,0.9539145827293396,0.6141194794443967,23254,2021,MOH2,W10004_0393/PHK76,2,15,433
22,19,2021_MOH2_ALL,526,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,526,"POLYGON ((556097.4296630993 4308976.399408764, 556096.8983566919 4308970.326606378, 556095.3801570665 4308970.45943308, 556095.9114634749 4308976.532235466, 556097.4296630993 4308976.399408764))",0.1790628582239151,0.9427585005760193,0.586898106282517,23257,2021,MOH2,W10004_0196/PHK76,2,15,434
23,19,2021_MOH2_ALL,527,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,527,"POLYGON ((556095.6870290572 4308976.582420453, 556095.1557224821 4308970.509618085, 556093.6375228708 4308970.6424448285, 556094.1688294477 4308976.715247197, 556095.6870290572 4308976.582420453))",0.21474908292293549,0.9396666288375854,0.6599657831513093,23257,2021,MOH2,LH74/PHN82,2,19,435
24,19,2021_MOH2_ALL,528,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,528,"POLYGON ((556094.2895095563 4308976.704689082, 556093.7582030708 4308970.631886703, 556092.2400034571 4308970.764713424, 556092.7713099399 4308976.837515804, 556094.2895095563 4308976.704689082))",0.20021416246891022,0.963419497013092,0.6049509879348715,23254,2021,MOH2,PHB47/PHN82,2,-1,591
25,19,2021_MOH2_ALL,529,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,529,"POLYGON ((556092.756446273 4308976.838816205, 556092.2251397776 4308970.766013829, 556090.7069401632 4308970.898840553, 556091.2382466593 4308976.971642929, 556092.756446273 4308976.838816205))",0.22045287489891052,0.9479425549507141,0.643209151411403,23257,2021,MOH2,PHJ40/PHAJ0,2,-1,592
26,19,2021_MOH2_ALL,530,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,530,"POLYGON ((556091.1175665598 4308976.982201081, 556090.5862599721 4308970.909398712, 556089.068060363 4308971.0422254605, 556089.5993669493 4308977.115027829, 556091.1175665598 4308976.982201081))",0.1949177235364914,0.9317889213562012,0.6094869502762728,23256,2021,MOH2,B73/MO17,2,-1,593
27,19,2021_MOH2_ALL,531,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,531,"POLYGON ((556089.569639611 4308977.117628623, 556089.0383330021 4308971.044826255, 556087.5201333929 4308971.17765301, 556088.0514400026 4308977.250455373, 556089.569639611 4308977.117628623))",0.17839501798152924,0.9340633749961853,0.6103930031116988,23259,2021,MOH2,LH195/PHN82,2,-1,594
28,19,2021_MOH2_ALL,532,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,532,"POLYGON ((556088.1108946705 4308977.245253759, 556087.5795881047 4308971.172451392, 556086.0613884941 4308971.305278133, 556086.5926950586 4308977.378080502, 556088.1108946705 4308977.245253759))",0.20654577016830444,0.9363113641738892,0.6210994611373898,23255,2021,MOH2,Fill/HB,-1,-1,595
28,20,2021_MOH2_ALL,533,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,533,"POLYGON ((556087.4859831402 4308971.150091069, 556086.9546765022 4308965.077288709, 556085.4364768884 4308965.210115465, 556085.9677835272 4308971.282917827, 556087.4859831402 4308971.150091069))",0.1776212602853775,0.9345480799674988,0.6205273042793568,23257,2021,MOH2,Fill/HB,-1,-1,596
27,20,2021_MOH2_ALL,534,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,534,"POLYGON ((556089.0041827541 4308971.017264309, 556088.4728761158 4308964.944461948, 556086.9546765022 4308965.077288709, 556087.4859831402 4308971.150091069, 556089.0041827541 4308971.017264309))",0.21205678582191467,0.9347848892211914,0.6366540908895482,23259,2021,MOH2,Fill/HB,-1,-1,597
26,20,2021_MOH2_ALL,535,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,535,"POLYGON ((556090.5223823666 4308970.884437549, 556089.9910757293 4308964.811635187, 556088.4728761158 4308964.944461948, 556089.0041827541 4308971.017264309, 556090.5223823666 4308970.884437549))",0.18359260261058807,0.9425686597824097,0.5790049309393007,23254,2021,MOH2,LH244/PHK76,2,-1,598
25,20,2021_MOH2_ALL,536,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,536,"POLYGON ((556092.0690089166 4308970.734146317, 556091.5377022992 4308964.661343953, 556090.019502682 4308964.794170706, 556090.5508092991 4308970.86697307, 556092.0690089166 4308970.734146317))",0.17572374641895294,0.9368025064468384,0.6397698411631907,23255,2021,MOH2,LH195/MO17,2,-1,599
24,20,2021_MOH2_ALL,537,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,537,"POLYGON ((556093.6395170477 4308970.658437314, 556093.1082104752 4308964.585634947, 556091.5900108679 4308964.71846169, 556092.1213174403 4308970.791264059, 556093.6395170477 4308970.658437314))",0.20141112804412842,0.9418579339981079,0.6388874611659356,23256,2021,MOH2,Fill/HB,-1,-1,-1
23,20,2021_MOH2_ALL,538,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,538,"POLYGON ((556095.1913451853 4308970.567600797, 556094.6600386419 4308964.494798425, 556093.1418390422 4308964.627625162, 556093.6731455843 4308970.700427533, 556095.1913451853 4308970.567600797))",0.19922222197055817,0.9433447122573853,0.674031047077922,23254,2021,MOH2,W10004_0069/PHK76,2,19,436
22,20,2021_MOH2_ALL,539,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,539,"POLYGON ((556096.9202961813 4308970.38578625, 556096.3889897962 4308964.312983865, 556094.8707901809 4308964.445810563, 556095.4020965669 4308970.51861295, 556096.9202961813 4308970.38578625))",0.21432489156723022,0.9509729743003845,0.6280156905101053,23255,2021,MOH2,W10004_0344/PHK76,2,19,437
21,20,2021_MOH2_ALL,540,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,540,"POLYGON ((556098.4022664571 4308970.181242004, 556097.8709600378 4308964.10843962, 556096.3527604106 4308964.241266326, 556096.8840668309 4308970.3140687095, 556098.4022664571 4308970.181242004))",0.17247352004051208,0.9384160041809082,0.6293333963716785,23258,2021,MOH2,W10004_0361/PHK76,2,19,438
20,20,2021_MOH2_ALL,541,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,541,"POLYGON ((556100.030132188 4308970.083158397, 556099.4988258565 4308964.010356005, 556097.9806262329 4308964.143182688, 556098.5119325652 4308970.215985081, 556100.030132188 4308970.083158397))",0.19521865248680115,0.9416857957839966,0.5596313581524076,23260,2021,MOH2,W10004_0037/PHK76,2,19,439
19,20,2021_MOH2_ALL,542,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,542,"POLYGON ((556101.6808044144 4308969.923764457, 556101.149498181 4308963.850962055, 556099.6312985509 4308963.983788712, 556100.1626047841 4308970.056591115, 556101.6808044144 4308969.923764457))",0.20340077579021454,0.9321174621582031,0.6249511235864471,23257,2021,MOH2,W10004_0417/PHK76,2,19,440
18,20,2021_MOH2_ALL,543,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,543,"POLYGON ((556103.2016048383 4308969.820665132, 556102.6702986091 4308963.747862731, 556101.1520989848 4308963.880689389, 556101.6834052138 4308969.953491792, 556103.2016048383 4308969.820665132))",0.19732986390590668,0.9321743845939636,0.6050943149694742,23259,2021,MOH2,W10004_0714/PHK76,2,18,441
17,20,2021_MOH2_ALL,544,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,544,"POLYGON ((556104.7189229059 4308969.657366011, 556104.1876166742 4308963.584563609, 556102.6694170444 4308963.717390265, 556103.2007232758 4308969.790192668, 556104.7189229059 4308969.657366011))",0.19649392366409302,0.9366536140441895,0.5930681363142845,23256,2021,MOH2,W10004_0619/PHK76,2,18,442
16,20,2021_MOH2_ALL,545,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,545,"POLYGON ((556106.2804131422 4308969.505774488, 556105.7491069396 4308963.432972082, 556104.2309073054 4308963.565798733, 556104.7622135065 4308969.638601138, 556106.2804131422 4308969.505774488))",0.1885034590959549,0.9390338063240051,0.5981282587078047,23255,2021,MOH2,W10004_1004/PHK76,2,20,443
15,20,2021_MOH2_ALL,546,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,546,"POLYGON ((556107.7553221767 4308969.391712712, 556107.2240159445 4308963.318910311, 556105.7058163139 4308963.451736967, 556106.2371225469 4308969.524539369, 556107.7553221767 4308969.391712712))",0.1752844899892807,0.9292585849761963,0.5576681214258072,23257,2021,MOH2,PHG39/PHN82,2,20,444
14,20,2021_MOH2_ALL,547,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,547,"POLYGON ((556109.3624641246 4308969.221149793, 556108.8311579583 4308963.148347382, 556107.3129583186 4308963.281174025, 556107.8442644859 4308969.353976432, 556109.3624641246 4308969.221149793))",0.1942063421010971,0.9367779493331909,0.5777956999000258,23256,2021,MOH2,W10004_0221/PHK76,2,18,445
13,20,2021_MOH2_ALL,548,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,548,"POLYGON ((556110.9562824992 4308969.096684836, 556110.4249763902 4308963.023882421, 556108.906776752 4308963.156709047, 556109.4380828596 4308969.229511462, 556110.9562824992 4308969.096684836))",0.20433668792247772,0.9284149408340454,0.6070086751805985,23256,2021,MOH2,W10004_0732/PHK76,2,18,446
12,20,2021_MOH2_ALL,549,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,549,"POLYGON ((556112.594870988 4308968.922776025, 556112.0635649675 4308962.849973602, 556110.545365318 4308962.982800204, 556111.0766713383 4308969.055602627, 556112.594870988 4308968.922776025))",0.20764508843421936,0.9279736280441284,0.5714432145870958,23256,2021,MOH2,W10004_1032/PHK76,2,20,447
11,20,2021_MOH2_ALL,550,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,550,"POLYGON ((556114.1576616423 4308968.78604824, 556113.6263556565 4308962.713245813, 556112.1081560045 4308962.846072408, 556112.639461991 4308968.918874835, 556114.1576616423 4308968.78604824))",0.22993311285972595,0.9396647810935974,0.6319704431842614,23255,2021,MOH2,W10004_0087/PHK76,2,20,448
10,20,2021_MOH2_ALL,551,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,551,"POLYGON ((556115.8167101141 4308968.701998422, 556115.2854042392 4308962.6291959835, 556113.767204596 4308962.76202255, 556114.2985104695 4308968.834824989, 556115.8167101141 4308968.701998422))",0.20686912536621094,0.939548909664154,0.5918291261287895,23255,2021,MOH2,W10004_0828/PHK76,2,18,449
9,20,2021_MOH2_ALL,552,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,552,"POLYGON ((556117.4368538843 4308968.490640481, 556116.6328272412 4308962.468395907, 556115.1228248423 4308962.713032281, 556115.9268514572 4308968.73527689, 556117.4368538843 4308968.490640481))",0.19124841690063477,0.9317024350166321,0.5848329993308754,23258,2021,MOH2,W10004_0311/PHK76,2,18,450
8,20,2021_MOH2_ALL,553,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,553,"POLYGON ((556118.9749700176 4308968.425683912, 556118.4436642369 4308962.352881466, 556116.9254645873 4308962.485708009, 556117.4567703687 4308968.558510455, 556118.9749700176 4308968.425683912))",0.22193224728107452,0.9313960671424866,0.5691022226970713,23253,2021,MOH2,2369/LH123HT,2,21,451
7,20,2021_MOH2_ALL,554,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,554,"POLYGON ((556120.524839398 4308968.305658929, 556119.9935336425 4308962.2328564795, 556118.4753339948 4308962.365683018, 556119.0066397501 4308968.438485468, 556120.524839398 4308968.305658929))",0.22560718655586243,0.9424950480461121,0.6357594019384969,23259,2021,MOH2,F42/MO17,2,21,452
6,20,2021_MOH2_ALL,555,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,555,"POLYGON ((556122.0443394445 4308968.1876960695, 556121.513033691 4308962.114893618, 556119.9948340462 4308962.247720156, 556120.5261397995 4308968.320522606, 556122.0443394445 4308968.1876960695))",0.2207450568675995,0.9428817629814148,0.5985067001241722,23254,2021,MOH2,W10004_0410/PHK76,2,17,453
5,20,2021_MOH2_ALL,556,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,556,"POLYGON ((556123.6778278791 4308967.959837231, 556122.8735883111 4308961.937640324, 556121.3635942821 4308962.182364099, 556122.1678338241 4308968.204561043, 556123.6778278791 4308967.959837231))",0.23825526237487793,0.9391764402389526,0.6537419221571367,23260,2021,MOH2,W10004_0745/PHK76,2,17,454
4,20,2021_MOH2_ALL,557,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,557,"POLYGON ((556125.422115388 4308967.736161079, 556124.5468150964 4308961.730538529, 556123.0398023579 4308962.0044425605, 556123.9151026118 4308968.010065154, 556125.422115388 4308967.736161079))",0.2026330679655075,0.9345629811286926,0.5969477675979485,23252,2021,MOH2,W10004_1118/PHK76,2,17,455
3,20,2021_MOH2_ALL,558,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,558,"POLYGON ((556126.9278278042 4308967.4473933345, 556126.0525274687 4308961.441770828, 556124.545514691 4308961.715674857, 556125.4208149855 4308967.721297407, 556126.9278278042 4308967.4473933345))",0.22003556787967682,0.9256155490875244,0.6129025674825851,23256,2021,MOH2,W10004_0602/PHK76,2,17,456
2,20,2021_MOH2_ALL,559,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,559,"POLYGON ((556128.6051222185 4308967.605375331, 556127.9164413614 4308961.559239185, 556126.4023483281 4308961.756551696, 556127.0910291675 4308967.802687862, 556128.6051222185 4308967.605375331))",0.16396257281303406,0.9286484122276306,0.5573975701163141,23256,2021,MOH2,W10004_0689/PHK76,2,17,457
1,20,2021_MOH2_ALL,560,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,560,"POLYGON ((556130.088185229 4308967.468670025, 556129.5568798177 4308961.395867542, 556128.0386801542 4308961.528693992, 556128.5699855662 4308967.601496474, 556130.088185229 4308967.468670025))",0.19128747284412384,0.9226202368736267,0.5946201040009246,23254,2021,MOH2,TX777/LH195,2,17,458
1,21,2021_MOH2_ALL,561,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,561,"POLYGON ((556129.4107678601 4308961.1685552, 556128.5291333883 4308955.164479023, 556127.0224034966 4308955.4409848, 556127.9040379307 4308961.445061022, 556129.4107678601 4308961.1685552))",0.2053094059228897,0.924199104309082,0.5464073166388949,23255,2021,MOH2,W10004_0975/PHK76,2,21,459
2,21,2021_MOH2_ALL,562,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,562,"POLYGON ((556127.9040379307 4308961.445061022, 556127.0224034966 4308955.4409848, 556125.5156736444 4308955.71749058, 556126.3973080384 4308961.7215668475, 556127.9040379307 4308961.445061022))",0.19245363771915436,0.923987627029419,0.5754452899923675,23256,2021,MOH2,W10004_0062/PHK76,2,21,460
