row,range,experiment,plot,plotLength,plotLeng_1,rowSpacing,rowSpaci_1,alleyLengt,alleyLen_1,rowsPerPlo,uniqueID,geometry,NDVI_HUE_masked_min,NDVI_HUE_masked_max,NDVI_HUE_masked_mean,NDVI_HUE_masked_count,Year,Location,Pedigree,Rep,Block,MOplot
16,6,2021_MOH2_ALL,153,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,153,"POLYGON ((556114.3160837295 4309055.277127575, 556113.7847780517 4309049.204325118, 556112.2665785505 4309049.33715165, 556112.797884228 4309055.409954107, 556114.3160837295 4309055.277127575))",0.4279228746891022,0.9120327234268188,0.7620623899753305,5219,2021,MOH2,W10004_0006/PHK76,1,13,123
15,6,2021_MOH2_ALL,154,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,154,"POLYGON ((556115.9247123873 4309055.01799691, 556115.3934067688 4309048.945194447, 556113.8752072384 4309049.078020965, 556114.4065128589 4309055.150823428, 556115.9247123873 4309055.01799691))",0.4354713261127472,0.9178779125213623,0.7658735973873723,5971,2021,MOH2,W10004_0119/PHK76,1,13,124
14,6,2021_MOH2_ALL,155,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,155,"POLYGON ((556117.5029737399 4309055.1276675835, 556116.971668186 4309049.0548651125, 556115.4534687044 4309049.187691616, 556115.9847742558 4309055.260494087, 556117.5029737399 4309055.1276675835))",0.4286445677280426,0.9174321889877319,0.790417440997118,7113,2021,MOH2,W10004_0178/PHK76,1,11,125
13,6,2021_MOH2_ALL,156,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,156,"POLYGON ((556119.1015284732 4309055.140030038, 556118.5702229955 4309049.06722756, 556117.0520235369 4309049.2000540495, 556117.5833290165 4309055.272856526, 556119.1015284732 4309055.140030038))",0.414804607629776,0.8972106575965881,0.7409726720487867,4945,2021,MOH2,W10004_0922/PHK76,1,11,126
12,6,2021_MOH2_ALL,157,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,157,"POLYGON ((556120.6986697956 4309054.577466279, 556120.1673643411 4309048.504663802, 556118.6491647998 4309048.637490274, 556119.1804702542 4309054.710292754, 556120.6986697956 4309054.577466279))",0.39620840549468994,0.8930251598358154,0.7482463966432495,4733,2021,MOH2,W10004_0974/PHK76,1,13,127
11,6,2021_MOH2_ALL,158,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,158,"POLYGON ((556122.2644919527 4309054.795651321, 556121.7331865649 4309048.7228488345, 556120.2149870911 4309048.8556753, 556120.7462924776 4309054.9284777865, 556122.2644919527 4309054.795651321))",0.4460735321044922,0.8999603986740112,0.7712148649597453,5341,2021,MOH2,W10004_0702/PHK76,1,13,128
10,6,2021_MOH2_ALL,159,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,159,"POLYGON ((556123.9914508347 4309054.729127001, 556123.4601456125 4309048.656324498, 556121.9419461463 4309048.789150922, 556122.4732513671 4309054.861953427, 556123.9914508347 4309054.729127001))",0.43064260482788086,0.9044860601425171,0.7518419066854878,6243,2021,MOH2,W10004_0010/PHK76,1,11,129
9,6,2021_MOH2_ALL,160,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,160,"POLYGON ((556125.4410428089 4309054.585389702, 556124.909737533 4309048.512587204, 556123.3915380662 4309048.645413639, 556123.922843342 4309054.718216138, 556125.4410428089 4309054.585389702))",0.3787110149860382,0.9148608446121216,0.7568282762953972,4557,2021,MOH2,W10004_0212/PHK76,1,11,130
8,6,2021_MOH2_ALL,161,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,161,"POLYGON ((556127.2110408242 4309053.940050109, 556126.6797356978 4309047.867247598, 556125.1615361269 4309048.000073989, 556125.6928412541 4309054.0728765, 556127.2110408242 4309053.940050109))",0.426051527261734,0.8942162990570068,0.7521248373773058,5909,2021,MOH2,W10004_0896/PHK76,1,14,131
7,6,2021_MOH2_ALL,162,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,162,"POLYGON ((556128.7818999703 4309054.022488662, 556128.2505949028 4309047.949686144, 556126.7323953732 4309048.082512524, 556127.2637004405 4309054.155315042, 556128.7818999703 4309054.022488662))",0.4579102098941803,0.9028379321098328,0.7714074635408831,6647,2021,MOH2,W10004_0203/PHK76,1,14,132
6,6,2021_MOH2_ALL,163,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,163,"POLYGON ((556130.4596132141 4309054.370283286, 556129.9283083115 4309048.297480752, 556128.4101088698 4309048.430307099, 556128.9414137723 4309054.503109635, 556130.4596132141 4309054.370283286))",0.4899863600730896,0.9155052304267883,0.7979375645375424,6779,2021,MOH2,W10004_0346/PHK76,1,10,133
5,6,2021_MOH2_ALL,164,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,164,"POLYGON ((556131.965433322 4309054.289279693, 556131.434128413 4309048.216477159, 556129.9159289828 4309048.34930351, 556130.4472338905 4309054.4221060425, 556131.965433322 4309054.289279693))",0.4604986906051636,0.920759379863739,0.7838704670372446,6021,2021,MOH2,W10004_0787/PHK76,1,10,134
4,6,2021_MOH2_ALL,165,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,165,"POLYGON ((556133.622632121 4309053.890594051, 556133.0913272953 4309047.817791508, 556131.5731278104 4309047.950617831, 556132.1044326358 4309054.023420374, 556133.622632121 4309053.890594051))",0.3947578966617584,0.9233075976371765,0.7710003434319221,6779,2021,MOH2,W10004_0116/PHK76,1,10,135
3,6,2021_MOH2_ALL,166,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,166,"POLYGON ((556135.1699956455 4309053.704476506, 556134.6386908386 4309047.631673965, 556133.120491343 4309047.764500282, 556133.6517961508 4309053.837302827, 556135.1699956455 4309053.704476506))",0.42548447847366333,0.9064874649047852,0.7633659312877453,5961,2021,MOH2,W10004_0396/PHK76,1,10,136
2,6,2021_MOH2_ALL,167,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,167,"POLYGON ((556136.8644821998 4309053.674619718, 556136.3331775367 4309047.60181716, 556134.8149780574 4309047.734643444, 556135.3462827203 4309053.807446, 556136.8644821998 4309053.674619718))",0.3298185467720032,0.9050569534301758,0.7583089825524884,6430,2021,MOH2,W10004_0637/PHK76,1,10,137
1,6,2021_MOH2_ALL,168,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,168,"POLYGON ((556138.4221250584 4309053.605995541, 556137.8908204308 4309047.533192983, 556136.3726209633 4309047.666019259, 556136.9039255895 4309053.73882182, 556138.4221250584 4309053.605995541))",0.45576509833335876,0.9154772758483887,0.7730660699465562,6853,2021,MOH2,W10004_0745/PHK76,1,10,138
1,7,2021_MOH2_ALL,169,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,169,"POLYGON ((556137.9491486825 4309047.426610526, 556137.4178440897 4309041.353807958, 556135.8996446008 4309041.486634224, 556136.4309491923 4309047.55943679, 556137.9491486825 4309047.426610526))",0.40723535418510437,0.9014443159103394,0.7590967525135387,5632,2021,MOH2,W10004_0505/PHK76,1,14,139
2,7,2021_MOH2_ALL,170,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,170,"POLYGON ((556136.3579363042 4309047.498171646, 556135.8266316502 4309041.425369084, 556134.3084321497 4309041.558195365, 556134.8397368034 4309047.630997924, 556136.3579363042 4309047.498171646))",0.3665665090084076,0.895588219165802,0.7447229744301613,5144,2021,MOH2,W10004_0097/PHK76,1,14,140
3,7,2021_MOH2_ALL,171,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,171,"POLYGON ((556134.5744888049 4309047.671117379, 556134.0431839513 4309041.5983148385, 556132.5249844649 4309041.73114117, 556133.0562893171 4309047.8039437095, 556134.5744888049 4309047.671117379))",0.43953976035118103,0.8992737531661987,0.753089276904182,5954,2021,MOH2,W10004_0467/PHK76,1,14,141
4,7,2021_MOH2_ALL,172,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,172,"POLYGON ((556133.0497839234 4309047.922905484, 556132.5184790764 4309041.850102943, 556131.0002796127 4309041.982929274, 556131.5315844595 4309048.055731816, 556133.0497839234 4309047.922905484))",0.41515105962753296,0.9109463095664978,0.7702494249419761,6786,2021,MOH2,W10004_0807/PHK76,1,14,142
5,7,2021_MOH2_ALL,173,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,173,"POLYGON ((556131.3537731457 4309048.071288216, 556130.822468165 4309041.998485689, 556129.3042687066 4309042.131312055, 556129.8355736893 4309048.204114582, 556131.3537731457 4309048.071288216))",0.4587334096431732,0.9256553053855896,0.791715830045681,7525,2021,MOH2,W10004_0963/PHK76,1,14,143
6,7,2021_MOH2_ALL,174,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,174,"POLYGON ((556129.8567638769 4309048.253000371, 556129.3254589147 4309042.1801978415, 556127.8072594661 4309042.313024202, 556128.3385644282 4309048.385826732, 556129.8567638769 4309048.253000371))",0.3961239457130432,0.9204439520835876,0.7910384900274606,6919,2021,MOH2,W10004_0217/PHK76,1,14,144
7,7,2021_MOH2_ALL,175,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,175,"POLYGON ((556128.2287731962 4309048.086901167, 556127.6974681241 4309042.014098649, 556126.1792686204 4309042.146925034, 556126.7105736934 4309048.2197275525, 556128.2287731962 4309048.086901167))",0.4346960186958313,0.9019690752029419,0.7587148899247971,5668,2021,MOH2,B73/MO17,1,15,145
8,7,2021_MOH2_ALL,176,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,176,"POLYGON ((556126.6828781073 4309048.289803531, 556126.1515730203 4309042.217001013, 556124.6333735293 4309042.349827402, 556125.1646786171 4309048.42262992, 556126.6828781073 4309048.289803531))",0.40964263677597046,0.881497859954834,0.7152263030077333,1972,2021,MOH2,PHG39/PHN82,1,15,146
9,7,2021_MOH2_ALL,177,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,177,"POLYGON ((556124.9286223057 4309048.341802657, 556124.3973170298 4309042.269000156, 556122.8791175301 4309042.401826592, 556123.4104228058 4309048.47462909, 556124.9286223057 4309048.341802657))",0.4534677267074585,0.9078981280326843,0.7605630803377498,5755,2021,MOH2,W10004_0843/PHK76,1,13,147
10,7,2021_MOH2_ALL,178,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,178,"POLYGON ((556123.3674109422 4309048.562958316, 556122.8361056412 4309042.490155821, 556121.3179061592 4309042.622982262, 556121.8492114601 4309048.695784757, 556123.3674109422 4309048.562958316))",0.4556771218776703,0.9167613983154297,0.7659696438078278,6809,2021,MOH2,W10004_0197/PHK76,1,13,148
11,7,2021_MOH2_ALL,179,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,179,"POLYGON ((556121.7252127689 4309048.825025869, 556121.1939073841 4309042.75222338, 556119.6757079292 4309042.885049848, 556120.2070133138 4309048.957852337, 556121.7252127689 4309048.825025869))",0.43591830134391785,0.9093405604362488,0.7808685630504439,6983,2021,MOH2,TX110/87916,1,15,149
12,7,2021_MOH2_ALL,180,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,180,"POLYGON ((556120.1872916062 4309048.925751253, 556119.6559862037 4309042.852948766, 556118.137786743 4309042.985775236, 556118.6690921452 4309049.058577721, 556120.1872916062 4309048.925751253))",0.38018733263015747,0.9096037745475769,0.7694550430184129,4562,2021,MOH2,W10004_0474/PHK76,1,15,150
13,7,2021_MOH2_ALL,181,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,181,"POLYGON ((556118.5351850168 4309049.053379749, 556118.0038795114 4309042.980577271, 556116.4856800522 4309043.113403769, 556117.0169855574 4309049.186206244, 556118.5351850168 4309049.053379749))",0.43475720286369324,0.9071528315544128,0.7790497576087976,5331,2021,MOH2,LH195/TX779,1,13,151
14,7,2021_MOH2_ALL,182,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,182,"POLYGON ((556116.946909597 4309049.158510616, 556116.4156040369 4309043.085708145, 556114.8974045735 4309043.218534655, 556115.4287101357 4309049.291337125, 556116.946909597 4309049.158510616))",0.3864356279373169,0.9224973320960999,0.7580921132747263,5389,2021,MOH2,W10004_0306/PHK76,1,13,152
15,7,2021_MOH2_ALL,183,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,183,"POLYGON ((556115.3067515024 4309049.307953711, 556114.7754458481 4309043.235151249, 556113.2572463915 4309043.367977779, 556113.7885520434 4309049.440780243, 556115.3067515024 4309049.307953711))",0.01301425602287054,0.9217715859413147,0.7656478388160936,5409,2021,MOH2,W10004_0943/PHK76,1,16,153
16,7,2021_MOH2_ALL,184,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,184,"POLYGON ((556113.889260557 4309049.431969377, 556113.3579549805 4309043.359166906, 556111.8397555188 4309043.491993421, 556112.3710610974 4309049.564795888, 556113.889260557 4309049.431969377))",0.44776496291160583,0.91331946849823,0.7887945343446164,5554,2021,MOH2,W10004_0309/PHK76,1,16,154
17,7,2021_MOH2_ALL,185,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,185,"POLYGON ((556112.1548993575 4309049.471261593, 556111.6235936062 4309043.398459141, 556110.105394132 4309043.531285695, 556110.6366998819 4309049.604088146, 556112.1548993575 4309049.471261593))",0.2703589200973511,0.9099947214126587,0.7830702520049779,6328,2021,MOH2,W10004_0427/PHK76,1,13,155
18,7,2021_MOH2_ALL,186,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,186,"POLYGON ((556110.6593585402 4309049.669758675, 556110.1280528122 4309043.596956221, 556108.6098533488 4309043.72978277, 556109.1411590776 4309049.802585225, 556110.6593585402 4309049.669758675))",0.4282435178756714,0.9025838375091553,0.7860945217515197,6580,2021,MOH2,W10004_0819/PHK76,1,13,156
19,7,2021_MOH2_ALL,187,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,187,"POLYGON ((556108.8379361567 4309049.795287159, 556108.3066301935 4309043.722484728, 556106.7884307369 4309043.855311336, 556107.3197366988 4309049.928113767, 556108.8379361567 4309049.795287159))",0.44593119621276855,0.9250603318214417,0.7934678583888976,6449,2021,MOH2,W10004_0192/PHK76,1,16,157
20,7,2021_MOH2_ALL,188,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,188,"POLYGON ((556107.3774333177 4309050.007632112, 556106.8461274069 4309043.934829675, 556105.3279279631 4309044.067656274, 556105.8592338737 4309050.140458709, 556107.3774333177 4309050.007632112))",0.42492496967315674,0.9251893162727356,0.7891673298625203,7392,2021,MOH2,W10004_0996/PHK76,1,16,158
21,7,2021_MOH2_ALL,189,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,189,"POLYGON ((556105.6455923071 4309050.326428026, 556105.1142862499 4309044.253625605, 556103.5960868458 4309044.386452242, 556104.1273929039 4309050.459254663, 556105.6455923071 4309050.326428026))",0.4143292009830475,0.9141517281532288,0.7843247799992802,6946,2021,MOH2,W10004_0783/PHK76,1,12,159
22,7,2021_MOH2_ALL,190,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,190,"POLYGON ((556104.1347352696 4309050.5431784345, 556103.6034292233 4309044.470376011, 556102.085229835 4309044.603202647, 556102.61653588 4309050.676005073, 556104.1347352696 4309050.5431784345))",0.4393146336078644,0.9144108295440674,0.7968053466128643,6211,2021,MOH2,W10004_0840/PHK76,1,12,160
23,7,2021_MOH2_ALL,191,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,191,"POLYGON ((556102.5209195571 4309050.413758581, 556101.9896134172 4309044.340956166, 556100.4714139815 4309044.473782821, 556101.0027201213 4309050.546585235, 556102.5209195571 4309050.413758581))",0.4157974421977997,0.9073125123977661,0.7821100424247569,6994,2021,MOH2,W10004_0848/PHK76,1,17,161
24,7,2021_MOH2_ALL,192,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,192,"POLYGON ((556101.0501374657 4309050.508610263, 556100.5188313591 4309044.435807844, 556099.000631914 4309044.568634491, 556099.5319380226 4309050.641436908, 556101.0501374657 4309050.508610263))",0.38662728667259216,0.922118067741394,0.7626290646114865,7400,2021,MOH2,CG44/CGR01,2,-1,531
25,7,2021_MOH2_ALL,193,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,193,"POLYGON ((556099.4148411098 4309050.771001172, 556098.8835349225 4309044.698198762, 556097.3653355044 4309044.831025433, 556097.8966416914 4309050.90382784, 556099.4148411098 4309050.771001172))",0.24935682117938995,0.9029455184936523,0.7622038744786236,4795,2021,MOH2,F42/OH43,2,-1,532
26,7,2021_MOH2_ALL,194,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,194,"POLYGON ((556097.8995786412 4309050.937397352, 556097.3682724594 4309044.864594944, 556095.8500730486 4309044.997421611, 556096.3813792302 4309051.070224022, 556097.8995786412 4309050.937397352))",0.4184093177318573,0.89870285987854,0.7220901619890914,3621,2021,MOH2,PHG39/PHN82,2,-1,533
27,7,2021_MOH2_ALL,195,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,195,"POLYGON ((556096.4302650093 4309051.049033827, 556095.8989588635 4309044.976231414, 556094.3807594463 4309045.109058073, 556094.9120655932 4309051.181860487, 556096.4302650093 4309051.049033827))",0.3589630722999573,0.9060443043708801,0.7527719466156926,5869,2021,MOH2,PHW52/PHM49,2,-1,534
28,7,2021_MOH2_ALL,196,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,196,"POLYGON ((556094.8449265815 4309051.187734384, 556094.3136203848 4309045.114931974, 556092.7954209711 4309045.247758646, 556093.3267271676 4309051.320561052, 556094.8449265815 4309051.187734384))",0.38697531819343567,0.8792542815208435,0.7246320799787597,4914,2021,MOH2,B14A/MO17,2,-1,535
28,8,2021_MOH2_ALL,197,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,197,"POLYGON ((556094.2921842099 4309044.739233808, 556093.7608779635 4309038.666431405, 556092.2426784785 4309038.799258078, 556092.7739847258 4309044.872060482, 556094.2921842099 4309044.739233808))",0.3899894654750824,0.8958377838134766,0.756891097145519,5568,2021,MOH2,REDEAR/LH195,2,-1,536
27,8,2021_MOH2_ALL,198,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,198,"POLYGON ((556095.8067598038 4309044.894249187, 556095.2754535805 4309038.82144678, 556093.7572541487 4309038.954273457, 556094.2885603729 4309045.0270758625, 556095.8067598038 4309044.894249187))",0.41126444935798645,0.887211263179779,0.7230829250787747,3848,2021,MOH2,B37/MO17,2,-1,537
26,8,2021_MOH2_ALL,199,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,199,"POLYGON ((556097.3323015881 4309044.845346346, 556096.8009953775 4309038.772543937, 556095.2827959651 4309038.905370613, 556095.8141021755 4309044.978173019, 556097.3323015881 4309044.845346346))",0.41471123695373535,0.8982136249542236,0.7202430817018072,3320,2021,MOH2,B37/H95,2,-1,538
25,8,2021_MOH2_ALL,200,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,200,"POLYGON ((556098.9497410558 4309044.686924097, 556098.4184349189 4309038.614121683, 556096.9002354986 4309038.746948337, 556097.4315416354 4309044.819750754, 556098.9497410558 4309044.686924097))",0.4083671569824219,0.9032697677612305,0.7690062595706075,5959,2021,MOH2,TX779/LH195,2,-1,539
24,8,2021_MOH2_ALL,201,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,201,"POLYGON ((556100.4612296618 4309044.284072819, 556099.929923495 4309038.211270409, 556098.4117240233 4309038.344097065, 556098.9430301888 4309044.416899477, 556100.4612296618 4309044.284072819))",0.3138691186904907,0.9189565777778625,0.7586865576543164,6707,2021,MOH2,TX110/87916,2,-1,540
23,8,2021_MOH2_ALL,202,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,202,"POLYGON ((556101.988239927 4309044.251954732, 556101.4569337765 4309038.179152318, 556099.9387343241 4309038.311978974, 556100.4700404755 4309044.384781387, 556101.988239927 4309044.251954732))",0.42413413524627686,0.9003552794456482,0.768167154781665,5874,2021,MOH2,W10004_0707/PHK76,1,17,162
22,8,2021_MOH2_ALL,203,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,203,"POLYGON ((556103.5853261447 4309044.247532272, 556103.0540200667 4309038.174729852, 556101.5358206353 4309038.307556491, 556102.0671267142 4309044.380358911, 556103.5853261447 4309044.247532272))",0.43951624631881714,0.9133315682411194,0.7767782056597127,7274,2021,MOH2,W10004_0935/PHK76,1,16,163
21,8,2021_MOH2_ALL,204,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,204,"POLYGON ((556105.0013485679 4309044.10673171, 556104.4700424107 4309038.033929297, 556102.9518429799 4309038.166755957, 556103.483149138 4309044.239558369, 556105.0013485679 4309044.10673171))",0.4559522867202759,0.9030265212059021,0.7663916772390619,7291,2021,MOH2,W10004_0073/PHK76,1,16,164
20,8,2021_MOH2_ALL,205,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,205,"POLYGON ((556106.7439392369 4309043.717488218, 556106.2126332282 4309037.644685793, 556104.694433746 4309037.777512412, 556105.2257397533 4309043.850314837, 556106.7439392369 4309043.717488218))",0.4001910090446472,0.9243868589401245,0.7856226068011225,7394,2021,MOH2,W10004_0914/PHK76,1,17,165
19,8,2021_MOH2_ALL,206,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,206,"POLYGON ((556108.2503908876 4309043.45038353, 556107.7190848602 4309037.377581105, 556106.2008853517 4309037.510407724, 556106.73219138 4309043.583210147, 556108.2503908876 4309043.45038353))",0.3967113494873047,0.9156053066253662,0.767856431802461,6867,2021,MOH2,B37/MO17,1,17,166
18,8,2021_MOH2_ALL,207,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,207,"POLYGON ((556110.009932521 4309043.589450694, 556109.4786267021 4309037.516648248, 556107.9604272387 4309037.64947482, 556108.4917330586 4309043.722277265, 556110.009932521 4309043.589450694))",0.41067221760749817,0.8864453434944153,0.742710734137744,5993,2021,MOH2,W10004_0913/PHK76,1,16,167
17,8,2021_MOH2_ALL,208,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,208,"POLYGON ((556111.6588414847 4309043.597407674, 556111.1275357781 4309037.5246052155, 556109.6093363403 4309037.657431763, 556110.1406420479 4309043.730234221, 556111.6588414847 4309043.597407674))",0.39899346232414246,0.9077906012535095,0.7766957825590252,6565,2021,MOH2,W10004_0045/PHK76,1,16,168
16,8,2021_MOH2_ALL,209,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,209,"POLYGON ((556113.2759926169 4309043.252965224, 556112.7446869665 4309037.180162764, 556111.2264874874 4309037.312989293, 556111.7577931365 4309043.385791755, 556113.2759926169 4309043.252965224))",0.3877890408039093,0.9177146553993225,0.7971660852985426,6896,2021,MOH2,TX777/LH195,1,17,169
15,8,2021_MOH2_ALL,210,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,210,"POLYGON ((556114.8065714128 4309043.068315947, 556114.2752657682 4309036.995513484, 556112.757066277 4309037.128340012, 556113.2883719235 4309043.201142473, 556114.8065714128 4309043.068315947))",-0.03722173720598221,0.9360875487327576,0.7813229375854555,5851,2021,MOH2,W10004_0953/PHK76,1,17,170
14,8,2021_MOH2_ALL,211,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,211,"POLYGON ((556116.3123085327 4309043.1902782805, 556115.7810029003 4309037.117475817, 556114.2628034606 4309037.250302345, 556114.7941090914 4309043.323104808, 556116.3123085327 4309043.1902782805))",0.42626166343688965,0.9133216142654419,0.7679706005060293,5805,2021,MOH2,F42/OH43,1,16,171
13,8,2021_MOH2_ALL,212,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,212,"POLYGON ((556117.8317710665 4309042.685250125, 556117.3004654028 4309036.612447666, 556115.7822658906 4309036.745274194, 556116.3135715541 4309042.818076654, 556117.8317710665 4309042.685250125))",0.4290940761566162,0.9043327569961548,0.7590319548387762,6063,2021,MOH2,W10004_0115/PHK76,1,16,172
12,8,2021_MOH2_ALL,213,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,213,"POLYGON ((556119.6432022806 4309042.628248642, 556119.1118968492 4309036.555446157, 556117.5936973448 4309036.688272631, 556118.1250027781 4309042.761075114, 556119.6432022806 4309042.628248642))",0.4485955834388733,0.9065650105476379,0.7497542243126543,5674,2021,MOH2,W10004_0806/PHK76,1,18,173
11,8,2021_MOH2_ALL,214,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,214,"POLYGON ((556121.110415921 4309042.685928426, 556120.5791104679 4309036.6131259445, 556119.060911001 4309036.745952427, 556119.5922164551 4309042.818754909, 556121.110415921 4309042.685928426))",0.4873611629009247,0.9087457060813904,0.7747931671277112,5671,2021,MOH2,TX779/LH195,1,18,174
10,8,2021_MOH2_ALL,215,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,215,"POLYGON ((556122.8641228523 4309042.6170640215, 556122.332817584 4309036.544261521, 556120.814618126 4309036.677087957, 556121.3459233929 4309042.749890457, 556122.8641228523 4309042.6170640215))",0.39680778980255127,0.9258122444152832,0.7815991177960379,6663,2021,MOH2,W10004_0224/PHK76,1,15,175
9,8,2021_MOH2_ALL,216,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,216,"POLYGON ((556124.3823223104 4309042.484237582, 556123.8510170418 4309036.411435084, 556122.332817584 4309036.544261521, 556122.8641228523 4309042.6170640215, 556124.3823223104 4309042.484237582))",0.4607785940170288,0.9221630096435547,0.7673969838811063,5220,2021,MOH2,W10004_0068/PHK76,1,15,176
8,8,2021_MOH2_ALL,217,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,217,"POLYGON ((556126.0586743362 4309042.184428546, 556125.5273691743 4309036.1116260355, 556124.0091696803 4309036.244452442, 556124.5404748408 4309042.31725495, 556126.0586743362 4309042.184428546))",0.33498093485832214,0.9114332795143127,0.7867523234103805,7490,2021,MOH2,W10004_0403/PHK76,1,18,177
7,8,2021_MOH2_ALL,218,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,218,"POLYGON ((556127.6104432816 4309042.048665224, 556127.079138145 4309035.97586271, 556125.560938651 4309036.108689112, 556126.0922437863 4309042.181491624, 556127.6104432816 4309042.048665224))",0.452789843082428,0.9045863747596741,0.778572372710215,7861,2021,MOH2,PHW52/PHN82,1,18,178
6,8,2021_MOH2_ALL,219,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,219,"POLYGON ((556129.3117235682 4309042.085866974, 556128.7804185865 4309036.013064445, 556127.2622191204 4309036.14589081, 556127.793524103 4309042.218693337, 556129.3117235682 4309042.085866974))",0.4260672628879547,0.9136021733283997,0.7760201208104974,7116,2021,MOH2,W10004_1063/PHK76,1,15,179
5,8,2021_MOH2_ALL,220,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,220,"POLYGON ((556130.8066328235 4309042.073470884, 556130.2753278353 4309036.000668359, 556128.7571283907 4309036.133494725, 556129.2884333798 4309042.206297253, 556130.8066328235 4309042.073470884))",0.4106993079185486,0.9161975979804993,0.7917681154774318,7433,2021,MOH2,W10004_0965/PHK76,1,15,180
4,8,2021_MOH2_ALL,221,20,6.09599999073408,30,0.76200000077724,42,1.066800001088136,2,221,"POLYGON ((556132.4859851252 4309041.661417002, 556131.954680236 4309035.588614467, 556130.4364807371 4309035.721440806, 556130.967785626 4309041.794243341, 556132.4859851252 4309041.661417002))",0.3916338086128235,0.9101888537406921,0.7630732324143572,6495,2021,MOH2,W10004_0760/PHK76,1,15,181
