"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"129",129,1.02041625976562,129,0.711118786698904,0.252063857844246,20081.632659525,-0.976173824614424,-0.972887206084662,8.72789155850754,105.143867012166,0.223208819232259,-0.999665502683591,-48349.3798475151,-0.978595589119227,-0.976173824614424,-78961.1511106928,-0.972887206084662,-0.999567536829058,-0.999832095464705,-0.98200997665726,0.442377349501072,0.61333161485392,0.551625976051348,0.0108319625726304,-21792.6937594127,0.109956710522205,0.0125611649370017,"W10004_0010/PHK76",10,6
"130",130,0.817551422119152,130,0.775105193744897,0.119525022974974,24686.6292484679,-0.979749608336346,-0.977098529507984,7.27249540191973,128.371912314145,0.144367386985007,-0.999746869912398,-59636.1745532992,-0.981735040494045,-0.979749608336346,-97757.0462317685,-0.977098529507984,-0.999674528955279,-0.999872938622694,-0.984720863562016,0.44677303935021,0.620389209610966,0.548133915170462,0.00923114334621592,-27156.3369131923,0.10193657622626,0.0106308571365065,"W10004_0212/PHK76",9,6
"131",131,0.710647583007812,131,0.700204113675616,0.141349464695019,25036.0043991437,-0.979993810555044,-0.97739303449576,6.72559614484758,130.304096458795,0.113548132594405,-0.999753747810205,-60492.2993835808,-0.981962155108838,-0.979993810555044,-99121.9560848043,-0.97739303449576,-0.999685004136322,-0.999876391057672,-0.984906382678878,0.446376971215252,0.619896553927645,0.548591823011041,0.00911519645874761,-27519.7547865882,0.102783431825968,0.0104961540537224,"W10004_0896/PHK76",8,6
"132",132,0.834869384765625,132,0.744034162270786,0.174618024265822,24025.0652309233,-0.97939410822275,-0.976988353429315,7.55458616985043,124.374800398928,0.131278275997368,-0.999743692293962,-58080.3585627625,-0.981273043362453,-0.97939410822275,-95450.0568082128,-0.976988353429315,-0.99967955003473,-0.999871343582852,-0.984452666051867,0.450454930777502,0.625454458439125,0.54436262457312,0.00946561301255382,-26619.7844610359,0.0944437685393988,0.0107600312825522,"W10004_0203/PHK76",7,6
"133",133,1.08061218261719,133,0.841675563650066,0.303572458467311,18769.9155073251,-0.974195391709728,-0.971212476948475,-Inf,97.8527600399674,0.22818860928132,-0.999608429850732,-45236.552968677,-0.976544446610912,-0.974195391709728,-74093.2917905563,-0.971212476948475,-0.999514912839317,-0.99980344714076,-0.980504954079045,0.447677276409557,0.620249838333062,0.545824374950124,0.0118846744724455,-20539.0991584853,0.0988176079909305,0.0135075336223524,"W10004_0346/PHK76",6,6
"134",134,0.497377166748038,134,0.690561416729465,0.115974179622893,21109.1792845937,-0.977835258112902,-0.975404221644563,7.71246883517765,109.638008331135,0.169400047509153,-0.999715063464807,-50943.8643497758,-0.979724035531529,-0.977835258112902,-83583.5054652466,-0.975404221644563,-0.999649589242753,-0.999856973033315,-0.983273085692416,0.451161717273402,0.626050766080235,0.54326264462407,0.010253852449796,-23241.1722253363,0.0926398347203595,0.0115510535719763,"W10004_0787/PHK76",5,6
"135",135,1.25491302490235,135,0.895292233284131,0.485895888098756,17893.8059902796,-0.972995966171753,-0.969916882229531,6.85086582484407,93.4532150126668,0.288074654383248,-0.999572014316391,-43091.5341206124,-0.975420388413138,-0.972995966171753,-70515.8841299477,-0.969916882229531,-0.999473294320162,-0.999785167970581,-0.979592283871116,0.447233322359524,0.619324079260372,0.545964105597515,0.0124624100321158,-19515.9642923824,0.0994230524580907,0.0141373743171473,"W10004_0116/PHK76",4,6
"136",136,0.525680541992188,136,0.700379941595755,0.116461469645565,22804.5551660986,-0.979146471548372,-0.977092417467965,7.55298879210625,117.759447078752,0.145272356526918,-0.999742886042931,-55139.5306541098,-0.980804566775254,-0.979146471548372,-90753.7509627488,-0.977092417467965,-0.999689833455896,-0.999870938876452,-0.984266302397067,0.455243678908718,0.632096584604561,0.539511755223638,0.00970378447911185,-25365.8716490279,0.0847340976958175,0.010816458885631,"W10004_0396/PHK76",3,6
"137",137,0.650950927734385,137,0.666174762158937,0.0876473250935,23545.6618320054,-0.980444791032629,-0.978420909165066,6.96354406727313,122.236004485765,0.120310199726356,-0.99978211842604,-56919.1332338123,-0.982070448805621,-0.980444791032629,-93426.6661597313,-0.978420909165066,-0.999735320767898,-0.999890631994248,-0.985254174416528,0.452808426513668,0.629016521924644,0.542276298291842,0.00905413870156481,-26003.9520899422,0.0899250940750522,0.0101481023403726,"W10004_0637/PHK76",2,6
"138",138,0.749268188476549,138,0.71884321914152,0.140545998624417,23217.9006274386,-0.979858504870056,-0.977601672928139,6.16217028460772,121.014858737229,0.138598780600131,-0.999763836999868,-56093.9230697501,-0.981644329055611,-0.979858504870056,-91882.1107982096,-0.977601672928139,-0.999708313065831,-0.999881455435228,-0.984808047097486,0.449865774380849,0.62474809983235,0.545070241318313,0.00927311954633822,-25490.1340917568,0.0957104022764484,0.0104911134880386,"W10004_0745/PHK76",1,6
