"","PlotID","Red","Green","Blue","RedEdge","NIR","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"250",250,25341.7124823825,28996.4024143636,31481.9683804155,33435.9037318463,25044.1902690116,29061.9527307943,0.000166397246786072,0.0772070326035713,Inf,1.15258767462715,-0.0204193152756241,"B37/H95",21,11
"251",251,25773.150940247,29352.4664515411,31624.4759652832,33440.3422721709,25363.2291087126,29288.8853936134,0.00410835839725344,0.0727600702003485,1.85246845236188,1.12641499083905,-0.0183265875384562,"W10004_0802/PHK76",22,11
"252",252,26033.4385983712,29217.7074046292,31306.1850085727,32950.5102871839,25339.2100300043,29184.7797184667,0.00353157352321251,0.0654185528483606,Inf,1.11348559627924,-0.0242001213955836,"W10004_0099/PHK76",23,11
"253",253,25971.543022339,29221.4139290407,31837.4181865966,31616.197109067,25553.2632851511,29357.3498381482,-0.000540813512732057,0.065240901050573,1.55370156670922,1.1316949149602,-0.0176696404849378,"TX779/LH195",23,12
"254",254,26766.9362010133,30768.2027194706,31955.3847585565,32634.6520525282,26695.4317547306,30219.6041154136,0.0145512208936375,0.0802129762542877,1.91743652659206,1.09818925290437,-0.012572282001988,"W10004_1099/PHK76",22,12
"255",255,25169.9731340319,29702.9680687292,31091.355862343,32066.4094452997,24930.302627005,29063.1223168511,0.0179914238308911,0.0939854104176998,Inf,1.10685665488605,-0.0166115592215604,"CG44/CGR01",21,12
"256",256,25206.9274107747,29434.0847760905,29916.0804236387,32923.0441048457,25435.6420833736,28555.6973845519,0.0239721644976564,0.0865545533511191,1.4202785767714,1.07217745688793,-0.00874417363163256,"W10004_0847/PHK76",20,12
"257",257,24364.3942302676,28703.3879179926,30161.2469612395,33185.912775836,24366.216391048,28160.7282025818,0.0161275869863845,0.091809238797262,Inf,1.11204634204085,-0.0149372266817371,"W10004_0914/PHK76",19,12
"258",258,24742.0859493737,28560.6106598187,29752.9852209004,33221.3553272889,25261.9130548713,28043.5035298276,0.0144963482764887,0.0794879386578773,Inf,1.09997530235195,-0.00182512614030627,"W10004_0834/PHK76",18,12
"259",259,22516.5887950336,27041.948249542,30209.8417972725,31617.4989822919,22110.9499287604,27060.2335446552,0.00506679358465157,0.0996250905836053,Inf,1.16817884059423,-0.0222687876401771,"W10004_0412/PHK76",17,12
"260",260,24489.988405931,28512.9486350409,28542.4669037831,32437.3547969883,24784.1659199039,27508.5472917788,0.0300770489603431,0.0839121895592059,1.04087605584944,1.04309430437853,-0.00606088149974262,"W10004_0935/PHK76",16,12
"261",261,24657.3170167662,29183.908845635,30112.8932838697,32490.9350549239,24907.3689053768,28361.4412932687,0.0255736427950688,0.0907030390626394,1.46069275161924,1.07406398505393,-0.00573762538188173,"W10004_0018/PHK76",15,12
"262",262,25112.6970215335,30062.8692392836,30654.9916985309,32922.2257999597,25943.4345441739,29009.2778397382,0.030470587333137,0.0989435372752491,1.71070814559139,1.06697978066531,0.00540574951637935,"W10004_0723/PHK76",13,12
"263",263,26136.643315127,30836.3925433389,31211.2428401805,33461.2409878889,27258.5522678699,29755.4801878706,0.0298990261316931,0.0898594167505175,Inf,1.05606978910455,0.010705254257068,"W10004_1156/PHK76",12,12
"264",264,29982.5110605655,33829.5978057265,29966.2883774864,36309.6827223263,32097.2197395415,31525.4997167193,0.0557249257827151,0.0669397300211713,0.5163199599995,0.918056993978281,0.0261159109036973,"W10004_0885/PHK76",11,12
"265",265,27208.1877979028,31637.4329361296,31018.4833174452,35287.9534795043,27595.1818398475,30372.084973087,0.0328034225558415,0.0853158184840692,1.19992338309574,1.03815768391857,-0.0079752895351225,"W10004_0697/PHK76",10,12
"266",266,26112.3123348018,30220.9737151248,29783.6775330396,34671.2780714635,26323.6809104258,29062.4632921723,0.0302112385285704,0.0835011679609469,1.29313534162122,1.04334948372411,-0.00778417189106777,"W10004_0121/PHK76",9,12
"267",267,26565.061205174,31098.9049321695,31905.207329898,35664.0631506993,26211.0805026817,30336.9043678826,0.0192696990276428,0.0927672969758885,2.44638411113309,1.10145348077413,-0.0209602265157616,"W10004_0166/PHK76",8,12
"268",268,27019.0649178069,31225.4706171867,31582.7680874102,36043.5943498376,26628.5735308593,30356.8571161202,0.0237526108121134,0.0836397255325911,Inf,1.06729764866408,-0.0214905381221523,"W10004_0658/PHK76",7,12
"269",269,24999.1941285921,28891.4789125491,30854.4032458135,33769.5084246434,24302.6244573082,28659.3338224245,0.0082104816896399,0.0821735055489606,Inf,1.12706210768143,-0.0266012140931377,"W10004_0200/PHK76",6,12
"270",270,27523.7137222679,30586.0231169543,30865.7061079156,35139.99775404,27188.2925773761,30025.6925833039,0.012839447879828,0.0633340176097007,Inf,1.07768202277853,-0.0178138083627511,"W10004_0039/PHK76",5,12
"271",271,25366.0937079309,28914.177992391,32081.2279192274,33707.5998244074,24423.9587357331,29244.5150459731,-0.00654249485042415,0.0749863891479397,1.71501804980689,1.17543320961815,-0.0322872500088046,"W10004_0951/PHK76",4,12
"272",272,26632.7554814403,30689.0994997221,33029.8063121487,35059.7953183868,25936.7180532395,30565.0907128327,0.00267058187194548,0.0823739724380996,Inf,1.14925416363135,-0.0288205573109829,"W10004_0161/PHK76",3,12
"273",273,26292.4529036627,30119.4810655229,31900.1076810204,34236.0536147638,25631.1015294317,29887.7850960232,0.008057539001088,0.0777303122780662,1.84131315100893,1.12174703783248,-0.0285666318902465,"W10004_0035/PHK76",2,12
"274",274,24370.7404835648,29020.3742631632,31617.5502547707,33513.3375462084,23184.6243880508,28841.9099216385,0.0114126236713941,0.0954027207164345,2.1930667347202,1.13653700742354,-0.0404498834355016,"W10004_0185/PHK76",1,12
"275",275,23312.2849299234,28529.5047440158,31672.6872320956,33279.2648461205,20830.5087415113,28370.0231431458,0.011853363087013,0.107061257737534,1.97759366074151,1.15330861536059,-0.0699539292447195,"PB80/TX779",1,13
"276",276,24808.4260448664,29662.5502187471,30602.0985292749,34208.592059946,23535.6364144094,28813.2192042945,0.0263840137570049,0.0991989175601359,Inf,1.08068790640919,-0.0425954300422566,"W10004_0362/PHK76",2,13
"277",277,23912.6266888677,28580.1859657469,30700.1176022835,33211.5311132255,22352.8085156993,28210.4912045911,0.0167244477228699,0.095811199879514,Inf,1.11540948468924,-0.0471954855428995,"W10004_0913/PHK76",3,13
"278",278,24620.4703146101,28602.9653878858,30787.2374831191,32461.5545941079,23615.5527434602,28476.9568685114,0.00991938415633572,0.081635660928156,Inf,1.12334038141555,-0.0341996326531334,"W10004_0667/PHK76",4,13
"279",279,24620.7577921451,28862.1212486732,29614.6978191643,32545.3630705394,24413.8113480652,28091.9246045131,0.0257826557899707,0.0873725449110534,Inf,1.06553565852804,-0.0175524928829854,"W10004_0774/PHK76",5,13
"280",280,24709.7860053719,30445.5216263777,31659.674863388,34807.2039455404,24823.8979809206,29421.4368677339,0.0337596798172667,0.110215713376098,1.49624467518615,1.06873772804465,-0.0119163058649597,"W10004_0628/PHK76",6,13
"281",281,25126.2938919888,29268.9896373057,31439.7623056995,32217.4766839378,25465.4531685931,29013.9797082474,0.0100783300317958,0.0832817011792842,Inf,1.11992859990318,-0.00695818804961936,"W10004_0412/PHK76",7,13
"282",282,23090.1688810463,27207.4898795931,31312.6907307453,28575.7434087606,22339.2564355408,27633.4486677349,-0.00533496925751499,0.0853259857509489,Inf,1.1866008491407,-0.0270310688831456,"W10004_0308/PHK76",8,13
"283",283,23543.7393,27391.8709,30933.53435,28669.8711,23162.4504,27708.2706823916,-0.0031535877808404,0.0810912884713745,Inf,1.17154397051533,-0.0195602490190722,"LH195/TX779",9,13
"284",284,23628.0805183244,27598.5443394827,31129.19659726,29830.6135318265,22554.654631782,27905.2118467066,-0.00171976831227263,0.0837573984049657,1.62510979807787,1.16829852973583,-0.0361002392332117,"W10004_1002/PHK76",10,13
"285",285,24567.2812191104,27852.7978034047,30152.0337177375,30539.5546403075,23837.7896210873,27897.0540258065,0.000697254267004415,0.069463355309506,Inf,1.13600461769516,-0.0266512374141188,"W10004_0844/PHK76",11,13
"286",286,22188.1139779154,25927.2776730407,30385.8177753838,29605.5450579047,20540.7353622408,26605.1736599437,-0.0126380514420135,0.0815820418280056,2.20569742768009,1.21181326330328,-0.0485454782305062,"LH82/TX779",12,13
"287",287,23467.943495548,27384.1677213418,30979.9287114297,31485.6997255978,22632.0666405331,27716.3019875311,-0.003041692203331,0.083459685819118,1.53277625374449,1.17393349814482,-0.0304833332769341,"W10004_0152/PHK76",13,13
"288",288,24351.3704164672,28983.7160842508,33248.4018190522,33740.5703685974,23175.5547151747,29317.5571799999,-0.00237377718983602,0.093083096944717,1.74311997247233,1.18366571320235,-0.0371034176933702,"W10004_1011/PHK76",14,13
"289",289,24697.3094024188,28279.730495613,32624.9142162675,33366.8961939768,23963.9352620346,28962.2763690791,-0.0144950795888308,0.0745664124491264,1.46987015398559,1.20526301079426,-0.0254490642711833,"W10004_0116/PHK76",15,13
"290",290,25292.4593551452,28425.3262870376,32397.3952259367,33678.593432694,24391.934445698,29100.4249906288,-0.0152812549381396,0.0655639167116999,Inf,1.19310829956102,-0.0279427953215069,"W10004_0646/PHK76",16,13
"291",291,27651.9254747402,30583.3191209841,32654.7733190016,35984.9825032844,27341.4570643736,30645.9217342048,-0.00123340291479797,0.0586611929111437,Inf,1.12366598564929,-0.0174633246322857,"W10004_0830/PHK76",17,13
"292",292,24556.6899614726,28776.2075663527,32157.1883026541,34405.7998180651,24273.857609161,28974.786052683,-0.00204395419056389,0.0896409040500507,Inf,1.17940488133178,-0.0190490694645245,"W10004_0133/PHK76",18,13
"293",293,25409.5482187657,29851.2994982439,32027.3382338184,35087.3489212243,25904.6710486703,29542.1127054115,0.00974057275985009,0.0914922835117502,Inf,1.13656024143491,-0.0041641988456769,"W10004_0920/PHK76",19,13
"294",294,27650.3462581852,32632.7774555659,31959.6213283442,36784.4087932647,28692.0285313377,31162.1053259307,0.0359175008253048,0.0947500907924893,1.22832398349926,1.04035983105926,0.00574836316868288,"W10004_0026/PHK76",20,13
"295",295,26325.214376095,31932.2897118941,32236.3050418532,35675.4933326844,27081.7257640646,30644.4513670376,0.034528533737235,0.108921523511389,1.56550810654493,1.06733930804892,-0.00162012664934458,"W10004_0951/PHK76",21,13
"296",296,32197.6023252741,36327.9378605716,31452.5936054961,39537.7999295371,34814.7067864535,33585.0571771315,0.0602787663745954,0.0661472509707559,0.370727223276247,0.900792191614115,0.0319923233490293,"B73/MO17",22,13
"297",297,26569.645040241,31275.5837159927,31951.0284402311,35587.9033723399,27805.3989532415,30285.0258744684,0.028013614679627,0.0886079576701711,1.66793092223987,1.05852489201966,0.0113132436307685,"CG44/CGR01",23,13
"298",298,24994.8350739774,29909.243400058,32031.4143699836,34063.8755439513,26046.5136833962,29379.9049866139,0.0191682193323445,0.0962874823843294,Inf,1.10668871591948,0.0106594719345814,"W10004_0206/PHK76",23,14
"299",299,25030.3620462207,30091.9154248302,30756.4154004006,33760.8692040846,26442.8489275419,28985.5591287467,0.0320222880472557,0.0994308591300526,1.44742019615229,1.06202569867401,0.0181988696093198,"W10004_0823/PHK76",22,14
"300",300,25125.4504474165,30484.4516982584,30786.4820552295,33986.5374290388,26371.0649475609,29201.3117860288,0.0359557005393667,0.104726383522811,Inf,1.0572433451849,0.0139198463580882,"W10004_0938/PHK76",21,14
"301",301,24058.4222454507,28904.7707511759,29403.9332921557,32579.6872713451,24996.9474984558,27810.9900778889,0.0327637696979326,0.0977361336199593,1.35053041721482,1.05775738186514,0.0070089233147084,"W10004_0127/PHK76",20,14
"302",302,23246.4540947849,27752.5162105889,29410.0638508824,31982.4971247273,23795.0169541939,27196.3842513097,0.020096459701062,0.0955901094240901,1.75978590640425,1.10238016424,-0.00138592117585246,"W10004_0705/PHK76",19,14
"303",303,23742.686470241,27653.4646058069,29735.8037889765,32388.6297429292,24327.4858584232,27450.0259000315,0.00877807402675449,0.0840275069965535,1.95434784357746,1.12943687947789,-0.00156019950128123,"W10004_0394/PHK76",18,14
"304",304,22981.8923216963,26716.887234954,30351.722585136,31921.86994003,23190.4397622617,27104.1573963333,-0.00801855419657518,0.0815004266277672,1.53568691684074,1.19278774144547,-0.00962192343502532,"W10004_0727/PHK76",17,14
"305",305,23530.6139693731,27115.5854908009,29822.8745730968,31794.3596452572,24184.4890382285,27194.8469677256,-0.000743110211349823,0.0767698526234084,Inf,1.15570690352501,0.000621426957663732,"W10004_0299/PHK76",16,14
"306",306,23414.0315826471,27936.7426189998,30621.625677847,31283.347961438,23454.9037457321,27758.844700019,0.00925462362736734,0.0961224302809986,Inf,1.14514016392088,-0.0123263708330268,"W10004_0626/PHK76",15,14
"307",307,23551.093426372,27642.4898377361,31055.2316553137,30284.2547488509,23749.364955419,27826.4912032632,0.00045798165489027,0.0858290068447107,Inf,1.16423987330837,-0.00569727122263945,"W10004_0253/PHK76",14,14
"308",308,22869.2828829749,26716.1264749451,31539.8702559126,29514.2645962098,22581.1603922971,27479.6663529197,-0.0155402144969003,0.0835044804222003,1.91642288449167,1.22338905399727,-0.0151188866023333,"W10004_0842/PHK76",13,14
"309",309,24466.2102126729,26819.2646656826,31452.6261002679,32138.1835875567,25294.7206823028,27911.9745624291,-0.0267047786858716,0.050091338497888,Inf,1.21199537896211,0.00998119166879762,"W10004_1081/PHK76",12,14
"310",310,22920.679363337,25338.1268935236,30587.5090559824,30795.5683863886,23695.5677826564,26645.5867340738,-0.0320805480355483,0.0538023385129462,Inf,1.24189357349391,0.00891656216842447,"W10004_0086/PHK76",11,14
"311",311,22539.2552498596,25250.9266142617,29742.8411005053,31093.7665356541,23456.1161706906,26219.0894946044,-0.023895876082893,0.0622698804228102,Inf,1.22238093816189,0.0108625355438267,"W10004_0997/PHK76",10,14
"312",312,23501.1320159883,26425.161459213,31118.8289703316,32390.3060856837,24595.5021111299,27431.5236267053,-0.0260054968769753,0.0653631891482341,1.70026171886652,1.23847559769385,0.0112034953604136,"W10004_0220/PHK76",9,14
"313",313,24575.9586561907,27979.4320238418,31122.3044161474,33015.2654565159,25707.5450555405,28305.2169711982,-0.00940720636604823,0.0740146657257674,1.61650399784393,1.18518879709706,0.00990846754560348,"W10004_0042/PHK76",8,14
"314",314,25042.8514209226,29446.4643739703,30818.4369336903,33074.503449341,25820.7066515651,28841.9276713444,0.0165729418234021,0.0900655728204219,Inf,1.10885627041245,0.00239311565970074,"W10004_0751/PHK76",7,14
"315",315,23599.7563717032,29442.8828691151,30900.148139019,32519.4414592063,23904.9656396352,28444.737945178,0.0329145808112923,0.117274883994274,Inf,1.08740449463382,-0.00574402129213227,"W10004_0238/PHK76",6,14
"316",316,25767.6219607125,31470.0977608865,29883.1901185952,33785.3719492651,27055.4327121205,29392.1976002063,0.0542730961188519,0.105763915018364,1.18761281388524,0.992769566304953,0.0125668072873375,"W10004_0138/PHK76",5,14
"317",317,26281.6008411303,32867.3434930536,31670.8465173424,35767.7638691995,28160.7016822607,30734.0179254492,0.0532421120336656,0.118712512551384,Inf,1.02004444435265,0.0209431447963549,"W10004_1117/PHK76",4,14
"318",318,28258.8415720277,34505.9711606428,32120.8286131662,37921.3767965694,31269.661326045,32063.3937056102,0.0557637973504397,0.109701134830829,1.34323673429792,0.994710117294684,0.0398197904751676,"W10004_0106/PHK76",3,14
"319",319,26708.8916131641,32232.4781355847,32083.2648501087,36530.9570294727,29147.484555887,30724.0435674917,0.0385992670613329,0.100251532394137,Inf,1.04122514744375,0.0350558692695064,"W10004_0150/PHK76",2,14
"320",320,26632.9397143126,31653.0754628324,31862.1834883939,36497.7342355042,28574.9281082605,30385.5981415073,0.034022738354181,0.0926969289263505,1.05084434677569,1.04106768042597,0.0254557806965295,"W10004_0395/PHK76",1,14
"321",321,28683.8807142143,33112.5991797539,33953.7248174452,38696.132939882,30039.5851755527,32335.9393595223,0.0164101079711363,0.0812098173401374,1.44597707889776,1.09453160548655,0.0106366600862442,"F42/H95",1,15
"322",322,27062.9970898509,30919.8996518214,32129.743127371,36740.3344073169,27831.1877046199,30418.1233063301,0.011139131508704,0.0751540212199649,1.3779332902807,1.10424235537508,0.000208182049334292,"W10004_0467/PHK76",2,15
"323",323,27047.0836467659,31131.7524500715,32299.1593473539,37177.6647772421,27376.8151719023,30599.9148847026,0.0114110589596422,0.0813391133584953,1.58750805873242,1.11323008862723,-0.00739839557849493,"W10004_0011/PHK76",3,15
"324",324,27566.5861524583,30792.1991993685,32097.4115358593,36750.798827244,27887.4436738836,30541.1035379049,0.00350843716641009,0.0653122723703118,1.08046238121627,1.11770804329248,-0.00699664892190694,"W10004_0956/PHK76",4,15
"325",325,25194.9472825101,28243.7734719787,32631.8030953389,33821.238498277,24150.5268121637,29116.9553861665,-0.0216603202294491,0.0634537072422915,1.78255319672166,1.21789162082665,-0.0318727481603749,"W10004_0982/PHK76",5,15
"326",326,26937.7733657482,29386.2905861696,33285.9007968666,33900.1396542409,25631.6343868179,30227.2898552037,-0.0223297818406009,0.0500721284619768,Inf,1.19544811683033,-0.0316177540876604,"W10004_0223/PHK76",6,15
"327",327,24997.0963275918,28176.0465388365,34692.8053298668,32463.0386090348,22868.2239844004,29805.2991190414,-0.0386225727224148,0.0648375477161139,Inf,1.2925182911113,-0.0509459020502739,"W10004_0013/PHK76",7,15
"328",328,26316.3224839984,30053.9395342503,34743.5141631486,33551.6255617595,24770.5341141223,30833.3143540863,-0.0174867585759045,0.0750968282093719,Inf,1.21589652567624,-0.0385230961416941,"W10004_0789/PHK76",8,15
"329",329,23811.9468850541,28422.1760163791,33981.7270546944,31450.364609535,22221.3712196549,29254.6627006182,-0.0146952690197455,0.0947232147755015,Inf,1.23693844720872,-0.0450061999945223,"W10004_0620/PHK76",9,15
"330",330,23597.8450742608,27698.0231639188,33141.4709088432,30701.8554298951,22448.0723531816,28643.8288485378,-0.0183992528952289,0.0860767018697529,Inf,1.23963064544583,-0.0352840161483945,"W10004_0262/PHK76",10,15
"331",331,21635.8587921255,24778.0718718719,31652.7368034701,28202.6389055722,20360.1406072739,26540.5604222964,-0.0424412391479295,0.0704710019013886,1.09705021473761,1.32000875953401,-0.0384599940369832,"W10004_0146/PHK76",11,15
"332",332,23501.2280911647,26580.6431776036,31333.8818567925,30267.5514147275,22639.8803613088,27556.9443205394,-0.0227880643026767,0.0664221748785778,1.41960487352487,1.22479235349224,-0.0287669490142527,"TX110/87916",12,15
"333",333,23489.4100022528,26621.6806713224,31563.0114890741,30753.408312683,22927.3006870917,27682.6738159004,-0.0228310053390291,0.0694559918884703,Inf,1.22886392848285,-0.0227320950982829,"W10004_0695/PHK76",13,15
"334",334,25186.8432730134,27930.402675059,30799.9608707055,32621.1647521637,25958.4055074744,28288.9830523977,-0.00585413989876568,0.058316441506979,Inf,1.13713813383619,0.00498740653656533,"W10004_0856/PHK76",14,15
"335",335,23576.4110136123,26568.5785802677,30079.3494206322,31482.5038812015,24246.0959613005,27092.1391895392,-0.0109054754355139,0.0655440292027502,1.41622102559389,1.17425881381724,0.00586551890308865,"W10004_1112/PHK76",15,15
"336",336,24839.8872734719,29075.1059178868,32970.3555339408,34185.1452851439,24967.3472407085,29453.522629078,-0.00558845320881005,0.0868785405878885,Inf,1.18920924532206,-0.0117029842558222,"W10004_1099/PHK76",16,15
"337",337,28644.0683488601,33156.5968353541,32828.2849585694,37987.6292308413,29963.2761574833,31833.5213154263,0.0301064247549458,0.078416345994355,0.93121021187279,1.03606758573671,0.013067995526212,"W10004_0148/PHK76",17,15
"338",338,27731.3174256886,31825.1748022907,32780.0599945459,37125.4300518135,29129.1379420053,31062.4281972445,0.0181148474947521,0.0738918826742133,0.768297791263924,1.07352284141156,0.0163185850284453,"W10004_0682/PHK76",18,15
"339",339,26192.6625360639,29340.5157735421,31101.3137208532,34581.1755190843,27294.906588469,29164.5717190892,0.00497378835791769,0.063023565957212,1.08977300532767,1.10501092708596,0.010609577385684,"W10004_0859/PHK76",19,15
"340",340,26871.8864409712,28672.4639829287,29983.6721264202,33793.7846473268,28540.2654709037,28695.9242808627,-0.000887667486910003,0.0368828446024303,0.465308665608253,1.0812129522248,0.0238082412914172,"W10004_0329/PHK76",20,15
"341",341,25159.381911415,27028.171373365,32172,32438.0364149822,26157.9788198573,28458.271057505,-0.0356342605343094,0.0399721241507602,1.44180447330576,1.23334234014947,0.00986568824537956,"REDEAR/LH195",21,15
"342",342,22338.398361067,24731.1859687265,33069.7041558659,30500.2139811021,22368.3608161217,27244.1256237929,-0.0613823059956549,0.0533709202765583,2.14506909801848,1.36967100995762,-0.00732278979494848,"W10004_0276/PHK76",22,15
"343",343,22460.8387693342,25093.8047242771,34527.8697881641,30637.4913416274,21736.088937458,27984.2292268214,-0.0683585888172719,0.0586128901721096,Inf,1.41009749837824,-0.0247045561305898,"W10004_1015/PHK76",23,15
"344",344,22158.2140669762,24534.1633902993,34089.4337646943,29723.7246863578,21089.0639138595,27529.0989191754,-0.0721055595016201,0.0535745461244721,Inf,1.41766180681534,-0.0299844697915176,"W10004_0134/PHK76",23,16
"345",345,23155.3072425725,25186.1162152488,34929.3936284453,30494.8068249612,21848.353776399,28349.9795236472,-0.0759304009508741,0.044386868336303,Inf,1.42022573204324,-0.0357976472557979,"W10004_1014/PHK76",22,16
"346",346,22441.4262459583,24620.1872003568,35346.3567844799,29802.0367933995,21164.5133236704,28151.9286779696,-0.084234975098398,0.0478170416326393,2.20354819340713,1.46647161432045,-0.034332120831111,"W10004_0696/PHK76",21,16
"347",347,22910.2877924597,24895.4581161353,34718.0830403685,29718.3995635835,21548.7243302218,28124.5395749526,-0.0775839223016435,0.0434486514712357,Inf,1.42936769182944,-0.0368749523251084,"W10004_0781/PHK76",20,16
"348",348,23948.9563955831,25691.8077698074,32493.4441041348,30488.5452567099,23091.4237930201,27782.1529517464,-0.0514503661078208,0.0377083460609949,0.849621096219447,1.29895176515936,-0.0251837525914388,"W10004_0027/PHK76",19,16
"349",349,23874.8771667857,26910.1847692008,31412.965656041,32646.0995909888,23602.4664675713,27798.6868896242,-0.0209350729091072,0.0671541603552812,1.20651806798844,1.21876148229614,-0.0140250718867566,"W10004_0038/PHK76",18,16
"350",350,25559.9516926588,29296.6751616584,33450.7605553442,35588.4558133638,25418.1311652086,29919.2256559062,-0.0144440469946807,0.0775298564714887,Inf,1.21372813643241,-0.0145353813137362,"W10004_1140/PHK76",17,16
"351",351,26796.4384364461,30636.2215956212,32688.0023221098,36999.5202631724,27251.8949521756,30440.3801130288,0.0054686215332316,0.0773124593865063,1.33118805117258,1.12940130482585,-0.0014702066786352,"W10004_0736/PHK76",16,16
"352",352,27123.8925881887,31201.6156856916,31434.6429845422,37035.2814110186,28498.0458283789,30242.7115530156,0.0234473514233012,0.0797170972839721,0.979686046574725,1.0609063880058,0.0165508009377298,"W10004_0760/PHK76",15,16
"353",353,26973.2270213073,32430.5602424126,31714.2920494445,37480.6550430475,29181.1775287384,30763.9274536795,0.0429962960419772,0.101655711829508,1.95375796614404,1.02402249258685,0.0282706767787632,"W10004_0270/PHK76",14,16
"354",354,27406.5308590876,34596.4624264165,32280.0949227373,38741.8524650478,30377.8870952907,31928.8617735513,0.0649917206483755,0.127096802200904,2.20438077724661,0.985584774140439,0.0386889375767825,"W10004_0396/PHK76",13,16
"355",355,27332.3750613867,34788.67212822,31435.866779767,38245.9556676637,30531.8442341176,31677.6025797426,0.0736091051328874,0.129820069221179,1.58549595713229,0.963250386250734,0.0412151809711836,"W10004_0664/PHK76",12,16
"356",356,26134.6041316465,33779.6603998938,30170.8069981421,36944.2189684155,28899.9819959303,30469.7325202521,0.0807407569000753,0.135923732213216,1.13848567572626,0.946985880403463,0.0380957468819115,"W10004_0974/PHK76",11,16
"357",357,23240.5985862036,29904.6203624632,29747.0721131037,32448.3161115855,24515.8756048961,28072.9897397654,0.0509653407077923,0.132407761379925,Inf,1.04843379655432,0.0131832585575671,"W10004_0487/PHK76",10,16
"358",358,22197.5150234264,28196.716948462,31085.1991240579,30768.8967203096,22342.6930128336,27691.2279792775,0.0203969004891443,0.126078245714675,2.40776323538721,1.15169511613538,-0.0104873179689864,"TX773/TX779",9,16
"359",359,24476.1210177907,29022.0470107571,30513.1152772031,31829.6003827058,25561.7067645842,28399.815500743,0.0174027170977131,0.0941450850863551,1.28376251464703,1.11142276178077,0.0107952156412287,"W10004_0918/PHK76",8,16
"360",360,23845.6367320569,27382.2721719723,31515.9059086104,30851.4122518501,25027.4390931517,28054.5887829154,-0.0175946453010819,0.0786596341265445,Inf,1.22917129999524,0.0108337082308715,"W10004_0955/PHK76",7,16
"361",361,26055.2891395533,28915.3045006235,32279.5813399841,33225.0919396894,27570.4350413785,29428.8813295925,-0.0124190189097684,0.0585728325093191,1.41035774048061,1.16966082471222,0.0172883310937322,"W10004_0840/PHK76",6,16
"362",362,22812.8675374213,25377.6138241923,30229.1307287754,30483.0367566318,23279.9443449113,26520.4635798894,-0.0276032585448034,0.0580127121052947,Inf,1.23089583310694,0.000600038574581932,"W10004_0984/PHK76",5,16
"363",363,24316.7093197948,26761.3662643112,30066.4233538828,32566.7226855929,24590.7561000881,27326.0532940967,-0.0116714905242678,0.0527706707545344,1.11038572461186,1.14851798946141,-0.00343797357030995,"W10004_0608/PHK76",4,16
"364",364,25823.1989944859,28397.8373337658,31904.4470753595,34021.1359065845,26000.7645691426,28995.7208275505,-0.0142205493410832,0.0536324122030565,0.969170711724911,1.16337933049313,-0.00319151588408936,"W10004_0097/PHK76",3,16
"365",365,23967.006385243,26307.7445311576,32201.838063143,31528.4945015963,23726.3756651295,27885.4205097235,-0.0384063232563305,0.0512125243161927,1.71130039626946,1.26338777346461,-0.0126918696883012,"W10004_0812/PHK76",2,16
"366",366,23496.5472436347,25759.3672623219,30619.065288484,31399.2262321887,23369.6471034805,26970.8745573043,-0.0291852219855146,0.051140839986751,1.50700610780482,1.22345501632673,-0.0105076476132115,"F42/OH43",1,16
"367",367,22384.4227637582,24833.6018940925,29833.2203037478,30692.1808049893,22695.9806548478,26054.2633862729,-0.0304444346245811,0.0565410706345719,Inf,1.24031314738889,-0.00235025073716435,"W10004_0747/PHK76",1,17
"368",368,23132.1830072993,25664.003270073,29673.9591240876,31290.302540146,24618.9825985401,26490.1079633336,-0.0211632179697963,0.0571650879853446,1.30703322663334,1.2034193459553,0.0210094722385822,"W10004_0046/PHK76",2,17
"369",369,22282.0858082192,25374.6177534247,29584.8969315068,30504.8687123288,23460.1919452055,26148.1343732276,-0.0189376738719868,0.0708368812675568,Inf,1.21946012056595,0.013664227150967,"W10004_1072/PHK76",3,17
"370",370,22509.7826228973,26815.1334857641,30597.1154118352,31070.2622897273,23356.1046328053,27092.0592159966,-0.00253805626346126,0.0937928956256159,Inf,1.19016926066017,0.00536764622467257,"W10004_0061/PHK76",4,17
"371",371,21787.9169845872,26939.9908947556,29960.7862047917,30443.3204130424,22358.7467826441,26699.7650869969,0.0136244947097163,0.110079057866652,1.96524606450862,1.15331904348578,-0.00210043250435972,"W10004_0072/PHK76",5,17
"372",372,24049.1094769096,30185.7887502736,27062.7311008974,33335.0827752243,26484.6752462246,27420.1265655422,0.0767024509473674,0.11834373895068,0.898199102396056,0.931603680437871,0.0351399811854367,"W10004_0110/PHK76",6,17
"373",373,25103.5463432461,32369.9503905715,28728.188753369,35545.4046411767,28226.6798227582,29173.0268250786,0.081389578815236,0.133241048768214,1.0270867301282,0.942453592761354,0.0442694071102212,"W10004_0419/PHK76",7,17
"374",374,23483.2965134779,31021.7063502886,28753.4684303832,34618.6295286149,26220.2693758807,28225.4068434878,0.0762071161519207,0.146575137012453,2.68340565982002,0.978410167092181,0.041138316394325,"W10004_0068/PHK76",8,17
