"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"259",259,2057.30422705819,0.185437668006626,0.296784612652538,0.696716269716304,0.875045809561035,0.722804893946985,"W10004_0412/PHK76",17,12
"260",260,2225.48728536272,0.145595362673391,0.268816891020183,0.689308643907786,0.953830160527478,0.672722636482694,"W10004_0935/PHK76",16,12
"261",261,2243.7646661807,0.14984225271787,0.268205571475833,0.672201544843727,0.941313055675886,0.674884183572698,"W10004_0018/PHK76",15,12
"262",262,2218.12848268624,0.170787370164996,0.286719156511662,0.68445918536131,0.909424715920213,0.686388736597183,"W10004_0723/PHK76",13,12
"263",263,2401.84803730072,0.131353739796191,0.257152614607932,0.677013746246853,0.981857184580327,0.655108822156191,"W10004_1156/PHK76",12,12
"264",264,2770.3151100887,0.0865767505307637,0.229434362138555,0.687086392311606,1.08025054437088,0.598199732765744,"W10004_0885/PHK76",11,12
"265",265,2474.16387328898,0.147183139100517,0.266624043281996,0.671220731177761,0.949144493409215,0.655625640391814,"W10004_0697/PHK76",10,12
"266",266,2394.9190667402,0.150802938658414,0.272041906547592,0.680699424736834,0.943876707177567,0.668549483346009,"W10004_0121/PHK76",9,12
"267",267,2542.76209000914,0.178941189613438,0.293616363778646,0.69121062245238,0.900371869452319,0.687659098253733,"W10004_0166/PHK76",8,12
"268",268,2464.371489199,0.171907332521998,0.286655749681285,0.684919791168424,0.903458613898448,0.687824697459484,"W10004_0658/PHK76",7,12
"269",269,2320.86712219602,0.169722961141947,0.284368975452343,0.679007157403883,0.904127027789441,0.693256484941208,"W10004_0200/PHK76",6,12
"270",270,2474.54011536262,0.153317719779967,0.27658545164868,0.691082683297452,0.940844462548207,0.670456404781603,"W10004_0039/PHK76",5,12
"271",271,2509.26794165567,0.158417753068355,0.279423434055618,0.702086774742355,0.93311471482153,0.678121986953968,"W10004_0951/PHK76",4,12
"272",272,2538.16708716918,0.182727803001683,0.29892611103571,0.714210720590354,0.893670707760903,0.696716549674549,"W10004_0161/PHK76",3,12
"273",273,2528.91607266309,0.156481924023072,0.281007729559605,0.732576851063018,0.945764793302359,0.685589010796206,"W10004_0035/PHK76",2,12
"274",274,2105.03985732252,0.198290669130908,0.307678570988879,0.717020131724759,0.85603727067258,0.728479666092213,"W10004_0185/PHK76",1,12
"275",275,2106.64037135957,0.200346728003818,0.300913983724854,0.672324624611601,0.836213754312443,0.720947928650692,"PB80/TX779",1,13
"276",276,2265.15557734458,0.185144993236306,0.29935428328768,0.714361881956411,0.884971627469382,0.704514879435722,"W10004_0362/PHK76",2,13
"277",277,2206.61421063175,0.183676067248451,0.295237979709733,0.694366051506128,0.87815839732565,0.707431829838938,"W10004_0913/PHK76",3,13
"278",278,2138.8878954423,0.182555179456304,0.290782991850156,0.689702837672784,0.87644255170583,0.715370267623459,"W10004_0667/PHK76",4,13
"279",279,2229.4441505052,0.15001295789801,0.271451882487183,0.688370789651682,0.941968249819677,0.679860239639497,"W10004_0774/PHK76",5,13
"280",280,2165.00984784307,0.192530010365712,0.301290726571038,0.694034500324293,0.865899782117527,0.70319812481113,"W10004_0628/PHK76",6,13
"281",281,2304.64155480464,0.165533640370018,0.281976637342683,0.695222361661413,0.91500252779327,0.693850265894405,"W10004_0412/PHK76",7,13
"282",282,2294.93559876065,0.159276050036072,0.273152737090019,0.669015660978942,0.916394756145906,0.691009175124908,"W10004_0308/PHK76",8,13
"283",283,2204.38189670428,0.187596907100576,0.298171193843905,0.693822835284271,0.868720049253546,0.717644843852423,"LH195/TX779",9,13
"284",284,2430.68220822662,0.157671628974986,0.280114225433817,0.712028597126664,0.935238228651337,0.684063841511113,"W10004_1002/PHK76",10,13
"285",285,2190.2856852011,0.184766822948676,0.299178299786549,0.711601789353472,0.883006084159272,0.714494673715665,"W10004_0844/PHK76",11,13
